timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1545054738165,24620,Tentativa de Login,200,OK,Thread Group 1-29,true,,508689,40,40,17610,1,0,CPCG-150518
1545054762437,362,POST dados básicos da matrícula,200,OK,Thread Group 1-45,true,,14869,40,40,122,1,0,CPCG-150518
1545054762339,461,Post revisão de seleção,200,OK,Thread Group 1-70,true,,14870,40,40,123,1,0,CPCG-150518
1545054762365,438,GET dados básicos da matrícula,200,OK,Thread Group 1-57,false,Não conseguiu acessar tela de matrícula,14871,40,40,117,1,1,CPCG-150518
1545054762366,459,POST dados básicos da matrícula,200,OK,Thread Group 1-92,true,,14870,40,40,117,1,0,CPCG-150518
1545054762359,474,POST dados básicos da matrícula,200,OK,Thread Group 1-71,true,,14870,40,40,115,1,0,CPCG-150518
1545054738101,24768,Tentativa de Login,200,OK,Thread Group 1-86,true,,508690,40,40,17107,1,0,CPCG-150518
1545054762133,760,GET dados básicos da matrícula,200,OK,Thread Group 1-66,false,Não conseguiu acessar tela de matrícula,14871,40,40,351,1,1,CPCG-150518
1545054762433,463,POST dados básicos da matrícula,200,OK,Thread Group 1-39,true,,14869,40,40,173,1,0,CPCG-150518
1545054762432,465,GET dados básicos da matrícula,200,OK,Thread Group 1-99,false,Não conseguiu acessar tela de matrícula,14870,40,40,179,1,1,CPCG-150518
1545054762394,515,POST dados básicos da matrícula,200,OK,Thread Group 1-42,true,,14870,40,40,136,1,0,CPCG-150518
1545054761781,1135,GET dados básicos da matrícula,200,OK,Thread Group 1-55,false,Não conseguiu acessar tela de matrícula,14871,40,40,335,1,1,CPCG-150518
1545054736927,26024,Tentativa de Login,200,OK,Thread Group 1-21,true,,508689,40,40,18868,1,0,CPCG-150518
1545054762489,464,GET dados básicos da matrícula,200,OK,Thread Group 1-26,false,Não conseguiu acessar tela de matrícula,14871,40,40,132,1,1,CPCG-150518
1545054762426,538,POST dados básicos da matrícula,200,OK,Thread Group 1-65,true,,14869,40,40,176,1,0,CPCG-150518
1545054762470,534,POST dados básicos da matrícula,200,OK,Thread Group 1-33,true,,14869,40,40,162,1,0,CPCG-150518
1545054762517,493,POST dados básicos da matrícula,200,OK,Thread Group 1-85,true,,14870,40,40,165,1,0,CPCG-150518
1545054762442,608,GET dados básicos da matrícula,200,OK,Thread Group 1-22,false,Não conseguiu acessar tela de matrícula,14871,40,40,285,1,1,CPCG-150518
1545054762450,606,POST dados básicos da matrícula,200,OK,Thread Group 1-7,true,,14869,40,40,183,1,0,CPCG-150518
1545054762537,537,GET dados básicos da matrícula,200,OK,Thread Group 1-80,false,Não conseguiu acessar tela de matrícula,14870,40,40,151,1,1,CPCG-150518
1545054762431,708,GET dados básicos da matrícula,200,OK,Thread Group 1-64,false,Não conseguiu acessar tela de matrícula,14870,40,40,172,1,1,CPCG-150518
1545054762516,639,POST dados básicos da matrícula,200,OK,Thread Group 1-73,true,,14869,40,40,169,1,0,CPCG-150518
1545054762601,569,Post seleção de disciplinas,200,OK,Thread Group 1-81,true,,14870,40,40,181,1,0,CPCG-150518
1545054762561,616,POST dados básicos da matrícula,200,OK,Thread Group 1-37,true,,14869,40,40,205,1,0,CPCG-150518
1545054762669,519,GET dados básicos da matrícula,200,OK,Thread Group 1-72,false,Não conseguiu acessar tela de matrícula,14869,40,40,153,1,1,CPCG-150518
1545054762512,677,POST dados básicos da matrícula,200,OK,Thread Group 1-24,true,,14869,40,40,131,1,0,CPCG-150518
1545054762576,615,GET dados básicos da matrícula,200,OK,Thread Group 1-47,false,Não conseguiu acessar tela de matrícula,14870,40,40,199,1,1,CPCG-150518
1545054762583,609,GET dados básicos da matrícula,200,OK,Thread Group 1-56,false,Não conseguiu acessar tela de matrícula,14870,40,40,192,1,1,CPCG-150518
1545054762660,562,GET dados básicos da matrícula,200,OK,Thread Group 1-25,false,Não conseguiu acessar tela de matrícula,14870,40,40,154,1,1,CPCG-150518
1545054762733,497,Post seleção de disciplinas,200,OK,Thread Group 1-78,true,,14870,40,40,196,1,0,CPCG-150518
1545054762482,748,GET dados básicos da matrícula,200,OK,Thread Group 1-54,false,Não conseguiu acessar tela de matrícula,14870,40,40,228,1,1,CPCG-150518
1545054762689,561,Post seleção de disciplinas,200,OK,Thread Group 1-19,true,,14870,40,40,220,1,0,CPCG-150518
1545054762696,572,Post seleção de disciplinas,200,OK,Thread Group 1-74,true,,14869,40,40,243,1,0,CPCG-150518
1545054762787,499,GET dados básicos da matrícula,200,OK,Thread Group 1-29,false,Não conseguiu acessar tela de matrícula,14870,40,40,202,1,1,CPCG-150518
1545054762759,537,GET dados básicos da matrícula,200,OK,Thread Group 1-43,false,Não conseguiu acessar tela de matrícula,14870,40,40,214,1,1,CPCG-150518
1545054762804,494,POST dados básicos da matrícula,200,OK,Thread Group 1-57,true,,14869,40,40,196,1,0,CPCG-150518
1545054762734,595,GET dados básicos da matrícula,200,OK,Thread Group 1-69,false,Não conseguiu acessar tela de matrícula,14870,40,40,296,1,1,CPCG-150518
1545054762834,532,Post seleção de disciplinas,200,OK,Thread Group 1-71,true,,14869,40,40,212,1,0,CPCG-150518
1545054762658,714,GET dados básicos da matrícula,200,OK,Thread Group 1-51,false,Não conseguiu acessar tela de matrícula,14870,40,40,148,1,1,CPCG-150518
1545054762871,508,GET dados básicos da matrícula,200,OK,Thread Group 1-86,false,Não conseguiu acessar tela de matrícula,14869,40,40,192,1,1,CPCG-150518
1545054762826,566,Post seleção de disciplinas,200,OK,Thread Group 1-92,true,,14869,40,40,233,1,0,CPCG-150518
1545054762800,619,Logout,200,OK,Thread Group 1-70,true,,81950,40,40,237,1,0,CPCG-150518
1545054762799,632,Post seleção de disciplinas,200,OK,Thread Group 1-45,true,,14869,39,39,237,1,0,CPCG-150518
1545054762537,895,GET dados básicos da matrícula,200,OK,Thread Group 1-48,false,Não conseguiu acessar tela de matrícula,14871,39,39,157,1,1,CPCG-150518
1545054762894,555,POST dados básicos da matrícula,200,OK,Thread Group 1-66,true,,14869,39,39,242,1,0,CPCG-150518
1545054762953,501,GET dados básicos da matrícula,200,OK,Thread Group 1-21,false,Não conseguiu acessar tela de matrícula,14870,39,39,184,1,1,CPCG-150518
1545054762677,799,GET dados básicos da matrícula,200,OK,Thread Group 1-59,false,Não conseguiu acessar tela de matrícula,14869,39,39,222,1,1,CPCG-150518
1545054762758,719,GET dados básicos da matrícula,200,OK,Thread Group 1-34,false,Não conseguiu acessar tela de matrícula,14870,39,39,254,1,1,CPCG-150518
1545054762897,580,Post seleção de disciplinas,200,OK,Thread Group 1-39,true,,14870,39,39,306,1,0,CPCG-150518
1545054762775,707,POST dados básicos da matrícula,200,OK,Thread Group 1-28,true,,14869,39,39,279,1,0,CPCG-150518
1545054763004,489,Post seleção de disciplinas,200,OK,Thread Group 1-33,true,,14870,39,39,189,1,0,CPCG-150518
1545054762909,590,Post seleção de disciplinas,200,OK,Thread Group 1-42,true,,14869,39,39,248,1,0,CPCG-150518
1545054762898,639,POST dados básicos da matrícula,200,OK,Thread Group 1-99,true,,14869,39,39,268,1,0,CPCG-150518
1545054762954,607,POST dados básicos da matrícula,200,OK,Thread Group 1-26,true,,14869,39,39,321,1,0,CPCG-150518
1545054762964,607,Post seleção de disciplinas,200,OK,Thread Group 1-65,true,,14870,39,39,262,1,0,CPCG-150518
1545054762917,669,POST dados básicos da matrícula,200,OK,Thread Group 1-55,true,,14869,39,39,219,1,0,CPCG-150518
1545054763057,627,Post seleção de disciplinas,200,OK,Thread Group 1-7,true,,14870,39,39,212,1,0,CPCG-150518
1545054763011,678,Post seleção de disciplinas,200,OK,Thread Group 1-85,true,,14869,39,39,241,1,0,CPCG-150518
1545054763140,567,POST dados básicos da matrícula,200,OK,Thread Group 1-64,true,,14870,39,39,254,1,0,CPCG-150518
1545054763050,694,POST dados básicos da matrícula,200,OK,Thread Group 1-22,true,,14869,39,39,283,1,0,CPCG-150518
1545054763190,572,Post seleção de disciplinas,200,OK,Thread Group 1-24,true,,14870,39,39,164,1,0,CPCG-150518
1545054763230,552,Post revisão de seleção,200,OK,Thread Group 1-78,true,,14869,39,39,208,1,0,CPCG-150518
1545054763229,563,POST dados básicos da matrícula,200,OK,Thread Group 1-25,true,,14870,39,39,280,1,0,CPCG-150518
1545054763156,637,Post seleção de disciplinas,200,OK,Thread Group 1-73,true,,14869,39,39,270,1,0,CPCG-150518
1545054763170,625,Post revisão de seleção,200,OK,Thread Group 1-81,true,,14869,39,39,275,1,0,CPCG-150518
1545054763287,509,POST dados básicos da matrícula,200,OK,Thread Group 1-29,true,,14870,39,39,180,1,0,CPCG-150518
1545054763178,622,Post seleção de disciplinas,200,OK,Thread Group 1-37,true,,14870,39,39,185,1,0,CPCG-150518
1545054763189,611,POST dados básicos da matrícula,200,OK,Thread Group 1-72,true,,14871,39,39,259,1,0,CPCG-150518
1545054763251,559,Post revisão de seleção,200,OK,Thread Group 1-19,true,,14869,39,39,208,1,0,CPCG-150518
1545054763231,604,POST dados básicos da matrícula,200,OK,Thread Group 1-54,true,,14870,39,39,210,1,0,CPCG-150518
1545054763297,570,POST dados básicos da matrícula,200,OK,Thread Group 1-43,true,,14870,39,39,216,1,0,CPCG-150518
1545054763074,802,POST dados básicos da matrícula,200,OK,Thread Group 1-80,true,,14870,39,39,313,1,0,CPCG-150518
1545054763192,692,POST dados básicos da matrícula,200,OK,Thread Group 1-47,true,,14869,39,39,336,1,0,CPCG-150518
1545054763298,593,Post seleção de disciplinas,200,OK,Thread Group 1-57,true,,14869,39,39,248,1,0,CPCG-150518
1545054763193,704,POST dados básicos da matrícula,200,OK,Thread Group 1-56,true,,14869,39,39,223,1,0,CPCG-150518
1545054763500,476,Post revisão de seleção,200,OK,Thread Group 1-42,true,,14869,39,39,177,1,0,CPCG-150518
1545054763269,720,Post revisão de seleção,200,OK,Thread Group 1-74,true,,14870,39,39,243,1,0,CPCG-150518
1545054763372,622,POST dados básicos da matrícula,200,OK,Thread Group 1-51,true,,14870,39,39,266,1,0,CPCG-150518
1545054763330,673,POST dados básicos da matrícula,200,OK,Thread Group 1-69,true,,14870,39,39,254,1,0,CPCG-150518
1545054763455,564,POST dados básicos da matrícula,200,OK,Thread Group 1-21,true,,14870,39,39,185,1,0,CPCG-150518
1545054763380,639,POST dados básicos da matrícula,200,OK,Thread Group 1-86,true,,14871,39,39,261,1,0,CPCG-150518
1545054763366,666,Post revisão de seleção,200,OK,Thread Group 1-71,true,,14869,39,39,224,1,0,CPCG-150518
1545054763393,646,Post revisão de seleção,200,OK,Thread Group 1-92,true,,14869,39,39,321,1,0,CPCG-150518
1545054763433,636,POST dados básicos da matrícula,200,OK,Thread Group 1-48,true,,14869,39,39,230,1,0,CPCG-150518
1545054763432,652,Post revisão de seleção,200,OK,Thread Group 1-45,true,,14870,39,39,201,1,0,CPCG-150518
1545054763478,613,Post revisão de seleção,200,OK,Thread Group 1-39,true,,14869,39,39,247,1,0,CPCG-150518
1545054763493,599,Post revisão de seleção,200,OK,Thread Group 1-33,true,,14869,39,39,246,1,0,CPCG-150518
1545054763477,621,POST dados básicos da matrícula,200,OK,Thread Group 1-34,true,,14870,39,39,184,1,0,CPCG-150518
1545054763483,615,Post seleção de disciplinas,200,OK,Thread Group 1-28,true,,14869,39,39,260,1,0,CPCG-150518
1545054763449,659,Post seleção de disciplinas,200,OK,Thread Group 1-66,true,,14869,39,39,347,1,0,CPCG-150518
1545054763476,645,POST dados básicos da matrícula,200,OK,Thread Group 1-59,true,,14871,39,39,221,1,0,CPCG-150518
1545054763537,640,Post seleção de disciplinas,200,OK,Thread Group 1-99,true,,14870,39,39,266,1,0,CPCG-150518
1545054763571,622,Post revisão de seleção,200,OK,Thread Group 1-65,true,,14869,39,39,263,1,0,CPCG-150518
1545054763562,671,Post seleção de disciplinas,200,OK,Thread Group 1-26,true,,14869,39,39,251,1,0,CPCG-150518
1545054763685,570,Post revisão de seleção,200,OK,Thread Group 1-7,true,,14869,39,39,211,1,0,CPCG-150518
1545054763587,683,Post seleção de disciplinas,200,OK,Thread Group 1-55,true,,14870,39,39,310,1,0,CPCG-150518
1545054763763,536,Post revisão de seleção,200,OK,Thread Group 1-24,true,,14869,39,39,223,1,0,CPCG-150518
1545054763744,593,Post seleção de disciplinas,200,OK,Thread Group 1-22,true,,14869,39,39,231,1,0,CPCG-150518
1545054763800,565,Post seleção de disciplinas,200,OK,Thread Group 1-72,true,,14869,39,39,261,1,0,CPCG-150518
1545054763707,674,Post seleção de disciplinas,200,OK,Thread Group 1-64,true,,14869,39,39,320,1,0,CPCG-150518
1545054763836,612,Post seleção de disciplinas,200,OK,Thread Group 1-54,true,,14869,39,39,254,1,0,CPCG-150518
1545054763793,666,Post revisão de seleção,200,OK,Thread Group 1-73,true,,14871,39,39,289,1,0,CPCG-150518
1545054763793,670,Post seleção de disciplinas,200,OK,Thread Group 1-25,true,,14869,39,39,286,1,0,CPCG-150518
1545054763797,677,Post seleção de disciplinas,200,OK,Thread Group 1-29,true,,14869,39,39,281,1,0,CPCG-150518
1545054763801,685,Post revisão de seleção,200,OK,Thread Group 1-37,true,,14869,39,39,294,1,0,CPCG-150518
1545054763877,612,Post seleção de disciplinas,200,OK,Thread Group 1-80,true,,14869,39,39,232,1,0,CPCG-150518
1545054763885,605,Post seleção de disciplinas,200,OK,Thread Group 1-47,true,,14870,39,39,225,1,0,CPCG-150518
1545054763898,596,Post seleção de disciplinas,200,OK,Thread Group 1-56,true,,14870,39,39,279,1,0,CPCG-150518
1545054763810,686,Logout,200,OK,Thread Group 1-19,true,,81951,39,39,223,1,0,CPCG-150518
1545054763892,613,Post revisão de seleção,200,OK,Thread Group 1-57,true,,14869,38,38,265,1,0,CPCG-150518
1545054763783,723,Logout,200,OK,Thread Group 1-78,true,,81951,38,38,262,1,0,CPCG-150518
1545054763796,715,Logout,200,OK,Thread Group 1-81,true,,81951,37,37,222,1,0,CPCG-150518
1545054763976,558,Logout,200,OK,Thread Group 1-42,true,,81951,36,36,206,1,0,CPCG-150518
1545054763868,673,Post seleção de disciplinas,200,OK,Thread Group 1-43,true,,14869,35,35,267,1,0,CPCG-150518
1545054763690,866,Post revisão de seleção,200,OK,Thread Group 1-85,true,,14870,35,35,243,1,0,CPCG-150518
1545054763995,603,Post seleção de disciplinas,200,OK,Thread Group 1-51,true,,14869,35,35,339,1,0,CPCG-150518
1545054764098,503,Post seleção de disciplinas,200,OK,Thread Group 1-34,true,,14869,35,35,203,1,0,CPCG-150518
1545054763990,627,Logout,200,OK,Thread Group 1-74,true,,81951,35,35,225,1,0,CPCG-150518
1545054764020,604,Post seleção de disciplinas,200,OK,Thread Group 1-86,true,,14869,34,34,219,1,0,CPCG-150518
1545054764178,487,Post revisão de seleção,200,OK,Thread Group 1-99,true,,14869,34,34,251,1,0,CPCG-150518
1545054764099,586,Post revisão de seleção,200,OK,Thread Group 1-28,true,,14869,34,34,223,1,0,CPCG-150518
1545054764092,593,Logout,200,OK,Thread Group 1-33,true,,81952,34,34,180,1,0,CPCG-150518
1545054764020,666,Post seleção de disciplinas,200,OK,Thread Group 1-21,true,,14869,34,34,263,1,0,CPCG-150518
1545054764108,589,Post revisão de seleção,200,OK,Thread Group 1-66,true,,14870,33,33,227,1,0,CPCG-150518
1545054764122,596,Post seleção de disciplinas,200,OK,Thread Group 1-59,true,,14869,33,33,271,1,0,CPCG-150518
1545054764084,657,Logout,200,OK,Thread Group 1-45,true,,81951,33,33,196,1,0,CPCG-150518
1545054764300,466,Logout,200,OK,Thread Group 1-24,true,,81951,32,32,185,1,0,CPCG-150518
1545054764194,587,Logout,200,OK,Thread Group 1-65,true,,81951,31,31,215,1,0,CPCG-150518
1545054764246,543,Post revisão de seleção,200,OK,Thread Group 1-26,true,,14869,30,30,272,1,0,CPCG-150518
1545054764091,711,Logout,200,OK,Thread Group 1-39,true,,81952,30,30,238,1,0,CPCG-150518
1545054764004,802,Post seleção de disciplinas,200,OK,Thread Group 1-69,true,,14869,29,29,267,1,0,CPCG-150518
1545054764256,564,Logout,200,OK,Thread Group 1-7,true,,81952,29,29,249,1,0,CPCG-150518
1545054764033,799,Logout,200,OK,Thread Group 1-71,true,,81951,28,28,239,1,0,CPCG-150518
1545054764381,462,Post revisão de seleção,200,OK,Thread Group 1-64,true,,14869,27,27,176,1,0,CPCG-150518
1545054764070,794,Post seleção de disciplinas,200,OK,Thread Group 1-48,true,,14869,27,27,216,1,0,CPCG-150518
1545054764039,833,Logout,200,OK,Thread Group 1-92,true,,81952,27,27,205,1,0,CPCG-150518
1545054764450,437,Post revisão de seleção,200,OK,Thread Group 1-54,true,,14869,26,26,239,1,0,CPCG-150518
1545054764271,634,Post revisão de seleção,200,OK,Thread Group 1-55,true,,14870,26,26,323,1,0,CPCG-150518
1545054764464,457,Post revisão de seleção,200,OK,Thread Group 1-25,true,,14869,26,26,206,1,0,CPCG-150518
1545054764460,469,Logout,200,OK,Thread Group 1-73,true,,81950,26,26,200,1,0,CPCG-150518
1545054764494,449,Post revisão de seleção,200,OK,Thread Group 1-56,true,,14869,25,25,139,1,0,CPCG-150518
1545054764366,583,Post revisão de seleção,200,OK,Thread Group 1-72,true,,14869,25,25,299,1,0,CPCG-150518
1545054764486,480,Logout,200,OK,Thread Group 1-37,true,,81951,25,25,203,1,0,CPCG-150518
1545054764338,651,Post revisão de seleção,200,OK,Thread Group 1-22,true,,14870,24,24,343,1,0,CPCG-150518
1545054764490,500,Post revisão de seleção,200,OK,Thread Group 1-80,true,,14869,24,24,268,1,0,CPCG-150518
1545054764490,501,Post revisão de seleção,200,OK,Thread Group 1-47,true,,14869,24,24,244,1,0,CPCG-150518
1545054764475,526,Post revisão de seleção,200,OK,Thread Group 1-29,true,,14869,24,24,294,1,0,CPCG-150518
1545054764556,471,Logout,200,OK,Thread Group 1-85,true,,81952,24,24,196,1,0,CPCG-150518
1545054764542,498,Post revisão de seleção,200,OK,Thread Group 1-43,true,,14869,23,23,249,1,0,CPCG-150518
1545054764625,428,Post revisão de seleção,200,OK,Thread Group 1-86,true,,14869,23,23,197,1,0,CPCG-150518
1545054764599,460,Post revisão de seleção,200,OK,Thread Group 1-51,true,,14869,23,23,180,1,0,CPCG-150518
1545054764666,396,Logout,200,OK,Thread Group 1-99,true,,81951,23,23,179,1,0,CPCG-150518
1545054764602,462,Post revisão de seleção,200,OK,Thread Group 1-34,true,,14869,23,23,172,1,0,CPCG-150518
1545054764687,387,Post revisão de seleção,200,OK,Thread Group 1-21,true,,14869,22,22,211,1,0,CPCG-150518
1545054764718,357,Post revisão de seleção,200,OK,Thread Group 1-59,true,,14869,22,22,124,1,0,CPCG-150518
1545054764685,398,Logout,200,OK,Thread Group 1-28,true,,81952,22,22,192,1,0,CPCG-150518
1545054764506,589,Logout,200,OK,Thread Group 1-57,true,,81952,21,21,256,1,0,CPCG-150518
1545054764698,423,Logout,200,OK,Thread Group 1-66,true,,81951,20,20,198,1,0,CPCG-150518
1545054764808,356,Post revisão de seleção,200,OK,Thread Group 1-69,true,,14869,19,19,147,1,0,CPCG-150518
1545054764865,325,Post revisão de seleção,200,OK,Thread Group 1-48,true,,14870,19,19,144,1,0,CPCG-150518
1545054764790,404,Logout,200,OK,Thread Group 1-26,true,,81952,19,19,172,1,0,CPCG-150518
1545054764950,299,Logout,200,OK,Thread Group 1-72,true,,81951,18,18,153,1,0,CPCG-150518
1545054764905,345,Logout,200,OK,Thread Group 1-55,true,,81950,18,18,138,1,0,CPCG-150518
1545054764887,553,Logout,200,OK,Thread Group 1-54,true,,81951,16,16,134,1,0,CPCG-150518
1545054764944,532,Logout,200,OK,Thread Group 1-56,true,,81951,15,15,166,1,0,CPCG-150518
1545054764844,635,Logout,200,OK,Thread Group 1-64,true,,81950,14,14,187,1,0,CPCG-150518
1545054764921,560,Logout,200,OK,Thread Group 1-25,true,,81952,13,13,164,1,0,CPCG-150518
1545054764991,522,Logout,200,OK,Thread Group 1-47,true,,81951,12,12,145,1,0,CPCG-150518
1545054765076,437,Logout,200,OK,Thread Group 1-59,true,,81950,12,12,152,1,0,CPCG-150518
1545054764991,543,Logout,200,OK,Thread Group 1-80,true,,81950,10,10,159,1,0,CPCG-150518
1545054765059,478,Logout,200,OK,Thread Group 1-51,true,,81952,9,9,159,1,0,CPCG-150518
1545054765075,464,Logout,200,OK,Thread Group 1-21,true,,81951,9,9,152,1,0,CPCG-150518
1545054765001,539,Logout,200,OK,Thread Group 1-29,true,,81951,8,8,200,1,0,CPCG-150518
1545054765191,357,Logout,200,OK,Thread Group 1-48,true,,81951,6,6,146,1,0,CPCG-150518
1545054765065,496,Logout,200,OK,Thread Group 1-34,true,,81952,5,5,163,1,0,CPCG-150518
1545054765041,532,Logout,200,OK,Thread Group 1-43,true,,81951,4,4,132,1,0,CPCG-150518
1545054765164,442,Logout,200,OK,Thread Group 1-69,true,,81951,3,3,101,1,0,CPCG-150518
1545054765053,612,Logout,200,OK,Thread Group 1-86,true,,81950,2,2,137,1,0,CPCG-150518
1545054764990,1784,Logout,200,OK,Thread Group 1-22,true,,81952,1,1,229,1,0,CPCG-150518
